version,section,filename,function,offset,length,language
us,init,init_15550,func_10017438.NON_MATCHING,268530744,348,c
us,init,init_15550,func_10017594,268531092,112,c
us,init,init_15550,func_10017604.NON_MATCHING,268531204,0,c
us,init,init_15550,func_10017604,268531204,192,asm
us,init,init_15550,func_100176C4,268531396,40,c
us,init,init_15550,func_100176EC,268531436,40,c
us,init,init_15550,func_10017714,268531476,108,c
us,init,init_15550,func_10017780.NON_MATCHING,268531584,0,c
us,init,init_15550,func_10017780,268531584,240,asm
us,init,init_17870,func_10017870,268531824,212,c
us,init,init_17870,func_10017944,268532036,316,c
us,init,n_cspgetstate,n_alCSPGetState,268532352,32,c
us,init,code_17AA0,func_10017AA0,268532384,80,c
us,init,init_17AF0,func_10017AF0,268532464,20,c
us,init,init_17AF0,func_10017B04,268532484,44,c
us,init,init_17AF0,func_10017B30,268532528,136,c
us,init,init_17AF0,func_10017BB8,268532664,72,c
us,init,init_17C00,func_10017C00,268532736,104,c
us,init,init_17C00,func_10017C68,268532840,120,c
us,init,init_17C00,func_10017CE0,268532960,80,c
us,init,init_17C00,func_10017D30,268533040,80,c
us,init,code_17D80,func_10017D80,268533120,112,c
us,init,init_17DF0,func_10017DF0,268533232,92,c
us,init,init_17DF0,func_10017E4C,268533324,116,c
us,init,n_cspgettempo,n_alCSPGetTempo,268533440,80,c
us,init,init_17F10,func_10017F10,268533520,112,c
us,init,n_csq,n_alCSeqNew.NON_MATCHING,268533632,0,c
us,init,n_csq,n_alCSeqNew,268533632,384,asm
us,init,n_csq,n_alCSeqNextEvent,268534016,0,asm
us,init,n_csq,n_alCSeqNextEvent.NON_MATCHING,268534016,424,c
us,init,n_csq,__n_alCSeqGetTrackEvent,268534440,0,asm
us,init,n_csq,__n_alCSeqGetTrackEvent.NON_MATCHING,268534440,1076,c
us,init,n_csq,func_100186DC.NON_MATCHING,268535516,0,c
us,init,n_csq,func_100186DC,268535516,180,asm
us,init,n_csq,func_10018790,268535696,0,asm
us,init,n_csq,func_10018790.NON_MATCHING,268535696,576,c
us,init,n_csq,__getTrackByte,268536272,500,c
us,init,n_csq,__readVarLen,268536772,156,c
us,init,code_18C60,func_10018C60,268536928,80,c
us,init,code_18CB0,func_10018CB0,268537008,80,c
us,init,init_18D00,func_10018D00,268537088,80,c
us,init,init_18D50,func_10018D50,268537168,80,c
us,init,n_sl,n_alInit,268537248,108,c
us,init,n_sl,n_alClose,268537356,84,c
us,init,n_synthesizer,n_alSynNew.NON_MATCHING,268537440,0,c
us,init,n_synthesizer,n_alSynNew,268537440,1592,asm
us,init,n_synthesizer,n_alAudioFrame.NON_MATCHING,268539032,0,c
us,init,n_synthesizer,n_alAudioFrame,268539032,588,asm
us,init,n_synthesizer,__n_allocParam,268539620,96,c
us,init,n_synthesizer,_n_freeParam,268539716,44,c
us,init,n_synthesizer,_n_collectPVoices,268539760,0,asm
us,init,n_synthesizer,_n_collectPVoices.NON_MATCHING,268539760,320,c
us,init,n_synthesizer,_n_freePVoice.NON_MATCHING,268540080,0,c
us,init,n_synthesizer,_n_freePVoice,268540080,180,asm
us,init,n_synthesizer,_n_timeToSamplesNoRound,268540260,100,c
us,init,n_synthesizer,_n_timeToSamples,268540360,60,c
us,init,n_synthesizer,__n_nextSampleTime,268540420,0,asm
us,init,n_synthesizer,__n_nextSampleTime.NON_MATCHING,268540420,172,c
us,init,cents2ratio,alCents2Ratio,268540592,160,c
us,init,init_19B50,func_10019B50,268540752,216,c
us,init,init_19B50,func_10019C28,268540968,168,c
us,init,init_19B50,func_10019CD0,268541136,44,c
us,init,init_19B50,func_10019CFC,268541180,112,c
us,init,init_19B50,func_10019D6C,268541292,44,c
us,init,init_19B50,func_10019D98.NON_MATCHING,268541336,0,c
us,init,init_19B50,func_10019D98,268541336,320,asm
us,init,init_19B50,func_10019ED8,268541656,96,c
us,init,init_19B50,func_10019F38,268541752,96,c
us,init,init_19B50,func_10019F98,268541848,152,c
us,init,init_19B50,func_1001A030.NON_MATCHING,268542000,0,c
us,init,init_19B50,func_1001A030,268542000,500,asm
us,init,init_19B50,func_1001A224,268542500,212,c
us,init,init_19B50,func_1001A2F8,268542712,164,c
us,init,init_19B50,func_1001A39C,268542876,68,c
us,init,init_19B50,func_1001A3E0,268542944,28,c
us,init,init_19B50,func_1001A3FC,268542972,96,c
us,init,init_19B50,func_1001A45C,268543068,0,asm
us,init,init_19B50,func_1001A45C.NON_MATCHING,268543068,172,c
us,init,init_19B50,func_1001A508.NON_MATCHING,268543240,0,c
us,init,init_19B50,func_1001A508,268543240,508,asm
us,init,init_19B50,func_1001A704,268543748,728,c
us,init,init_19B50,func_1001A9DC,268544476,44,c
us,init,init_19B50,func_1001AA08,268544520,216,c
us,init,init_1AAE0,func_1001AAE0.NON_MATCHING,268544736,0,c
us,init,init_1AAE0,func_1001AAE0,268544736,192,asm
us,init,init_1AAE0,__n_seqpReleaseVoice,268544928,0,asm
us,init,init_1AAE0,__n_seqpReleaseVoice.NON_MATCHING,268544928,516,c
us,init,init_1AAE0,func_1001ADA4.NON_MATCHING,268545444,0,c
us,init,init_1AAE0,func_1001ADA4,268545444,388,asm
us,init,init_1AAE0,__n_mapVoice,268545832,196,c
us,init,init_1AAE0,func_1001AFEC,268546028,0,asm
us,init,init_1AAE0,func_1001AFEC.NON_MATCHING,268546028,144,c
us,init,init_1AAE0,func_1001B07C.NON_MATCHING,268546172,0,c
us,init,init_1AAE0,func_1001B07C,268546172,388,asm
us,init,init_1AAE0,__n_vsVol,268546560,272,c
us,init,init_1AAE0,func_1001B310.NON_MATCHING,268546832,0,c
us,init,init_1AAE0,func_1001B310,268546832,252,asm
us,init,init_1AAE0,__n_vsDelta,268547084,68,c
us,init,init_1AAE0,__n_vsPan,268547152,132,c
us,init,init_1AAE0,__n_initFromBank.NON_MATCHING,268547284,0,c
us,init,init_1AAE0,__n_initFromBank,268547284,200,asm
us,init,init_1AAE0,__n_initChanState,268547484,132,c
us,init,init_1AAE0,__n_resetPerfChanState,268547616,432,c
us,init,init_1AAE0,func_1001B7D0,268548048,0,asm
us,init,init_1AAE0,func_1001B7D0.NON_MATCHING,268548048,1380,c
us,init,init_1AAE0,func_1001BD34.NON_MATCHING,268549428,0,c
us,init,init_1AAE0,func_1001BD34,268549428,232,asm
us,init,init_1AAE0,func_1001BE1C.NON_MATCHING,268549660,0,c
us,init,init_1AAE0,func_1001BE1C,268549660,120,asm
us,init,init_1AAE0,__n_seqpStopOsc,268549780,0,asm
us,init,init_1AAE0,__n_seqpStopOsc.NON_MATCHING,268549780,460,c
us,init,init_1C060,n_alEvtqNew,268550240,168,c
us,init,init_1C060,n_alEvtqNextEvent,268550408,0,asm
us,init,init_1C060,n_alEvtqNextEvent.NON_MATCHING,268550408,284,c
us,init,init_1C060,n_alEvtqPostEvent,268550692,0,asm
us,init,init_1C060,n_alEvtqPostEvent.NON_MATCHING,268550692,716,c
us,init,init_1C060,func_1001C4F0,268551408,0,asm
us,init,init_1C060,func_1001C4F0.NON_MATCHING,268551408,416,c
us,init,n_synaddplayer,n_alSynAddPlayer,268551824,112,c
us,init,n_synaddplayer,n_alSynAddSndPlayer,268551936,112,c
us,init,n_synstopvoice,n_alSynStopVoice,268552048,160,c
us,init,n_synfreevoice,n_alSynFreeVoice,268552208,256,c
us,init,n_synsetvol,n_alSynSetVol,268552464,208,c
us,init,n_synsetpitch,n_alSynSetPitch,268552672,176,c
us,init,n_synsetpitch2,func_1001CA90,268552848,176,c
us,init,n_synsetpan,n_alSynSetPan,268553024,176,c
us,init,init_1CBF0,func_1001CBF0,268553200,356,c
us,init,init_1CBF0,init_lpfilter,268553556,336,c
us,init,init_1CBF0,func_1001CEA4,268553892,148,c
us,init,init_1CBF0,func_1001CF38,268554040,492,c
us,init,init_1CBF0,n_alFxNew,268554532,0,asm
us,init,init_1CBF0,n_alFxNew.NON_MATCHING,268554532,1476,c
us,init,init_1CBF0,alN_PVoiceNew,268556008,536,c
us,init,init_1D900,n_alSynSetFXMix,268556544,176,c
us,init,init_1D900,func_1001D9B0,268556720,120,c
us,init,init_1D900,func_1001DA28,268556840,0,asm
us,init,init_1D900,func_1001DA28.NON_MATCHING,268556840,120,c
us,init,init_1D900,func_1001DAA0,268556960,68,c
us,init,init_1D900,func_1001DAE4,268557028,188,c
us,init,n_cseqnextdelta,__alCSeqNextDelta,268557216,224,c
us,init,n_synallocvoice,n_alSynAllocVoice.NON_MATCHING,268557440,0,c
us,init,n_synallocvoice,n_alSynAllocVoice,268557440,700,asm
us,init,n_synallocvoice,_allocatePVoice.NON_MATCHING,268558140,0,c
us,init,n_synallocvoice,_allocatePVoice,268558140,564,asm
us,init,n_synstartvoiceparam,n_alSynStartVoiceParams,268558704,304,c
us,init,init_1E2A0,func_1001E2A0,268559008,176,c
us,init,init_1E350,func_1001E350,268559184,176,c
us,init,init_1E400,func_1001E400,268559360,128,c
us,init,init_1E480,n_alSynDelete,268559488,32,c
us,init,init_1E4A0,func_1001E4A0,268559520,144,c
us,init,init_1E530,func_1001E530.NON_MATCHING,268559664,0,c
us,init,init_1E530,func_1001E530,268559664,2108,asm
us,init,init_1E530,func_1001ED6C,268561772,0,asm
us,init,init_1E530,func_1001ED6C.NON_MATCHING,268561772,136,c
us,init,init_1E530,.L1001EDF4,268561908,92,c
us,init,init_1E530,.L1001EE50,268562000,92,c
us,init,init_1E530,.L1001EEAC,268562092,44,c
us,init,init_1E530,.L1001EED8,268562136,44,c
us,init,init_1E530,.L1001EF04,268562180,44,c
us,init,init_1E530,.L1001EF30,268562224,100,c
us,init,init_1E530,.L1001EF94,268562324,28,c
us,init,init_1E530,.L1001EFB0,268562352,732,c
us,init,init_1E530,func_1001F28C,268563084,0,asm
us,init,init_1E530,func_1001F28C.NON_MATCHING,268563084,792,c
us,init,init_1E530,func_1001F5A4,268563876,0,asm
us,init,init_1E530,func_1001F5A4.NON_MATCHING,268563876,504,c
us,init,init_1E530,func_1001F79C.NON_MATCHING,268564380,0,c
us,init,init_1E530,func_1001F79C,268564380,476,asm
us,init,init_1E530,func_1001F978.NON_MATCHING,268564856,0,c
us,init,init_1E530,func_1001F978,268564856,256,asm
us,init,init_1E530,func_1001FA78,268565112,200,c
us,init,init_1FB40,func_1001FB40.NON_MATCHING,268565312,0,c
us,init,init_1FB40,func_1001FB40,268565312,1184,asm
us,init,n_synsetpriority,n_alSynSetPriority,268566496,32,c
us,init,init_20000,func_10020000,268566528,0,asm
us,init,init_20000,func_10020000.NON_MATCHING,268566528,248,c
us,init,init_20000,.L100200F8,268566776,632,c
us,init,init_20000,.L10020370,268567408,916,c
us,init,init_20000,.L10020704,268568324,80,c
us,init,init_20000,.L10020754,268568404,56,c
us,init,init_20000,.L1002078C,268568460,44,c
us,init,init_20000,.L100207B8,268568504,56,c
us,init,init_20000,.L100207F0,268568560,52,c
us,init,init_20000,.L10020824,268568612,64,c
us,init,init_20000,.L10020864,268568676,276,c
us,init,init_20000,n_alEnvmixerParam,268568952,324,c
us,init,init_20000,func_10020ABC.NON_MATCHING,268569276,0,c
us,init,init_20000,func_10020ABC,268569276,860,asm
us,init,init_20000,_getRate,268570136,528,c
us,init,init_20000,_getVol,268570664,152,c
us,init,init_210C0,func_100210C0.NON_MATCHING,268570816,0,c
us,init,init_210C0,func_100210C0,268570816,1072,asm
us,init,init_214F0,func_100214F0.NON_MATCHING,268571888,0,c
us,init,init_214F0,func_100214F0,268571888,1872,asm
us,init,init_214F0,func_10021C40.NON_MATCHING,268573760,0,c
us,init,init_214F0,func_10021C40,268573760,524,asm
us,init,init_214F0,func_10021E4C,268574284,0,asm
us,init,init_214F0,func_10021E4C.NON_MATCHING,268574284,500,c
us,init,init_22040,func_10022040,268574784,0,asm
us,init,init_22040,func_10022040.NON_MATCHING,268574784,760,c
us,init,init_22040,n_alLoadParam,268575544,296,c
us,init,init_22460,func_10022460,268575840,0,asm
us,init,init_22460,func_10022460.NON_MATCHING,268575840,656,c
us,init,bzero,bzero.NON_MATCHING,268576496,0,asm
us,init,bzero,bzero,268576496,160,asm
us,init,initialize,__osInitialize_common,268576656,0,asm
us,init,initialize,__osInitialize_common.NON_MATCHING,268576656,672,c
us,init,setsr,__osSetSR.NON_MATCHING,268577328,0,asm
us,init,setsr,__osSetSR,268577328,16,asm
us,init,getsr,__osGetSR,268577344,0,asm
us,init,getsr,__osGetSR.NON_MATCHING,268577344,16,asm
us,init,setfpccsr,__osSetFpcCsr,268577360,0,asm
us,init,setfpccsr,__osSetFpcCsr.NON_MATCHING,268577360,16,asm
us,init,startthread,osStartThread,268577376,0,asm
us,init,startthread,osStartThread.NON_MATCHING,268577376,336,asm
us,init,setthreadpri,osSetThreadPri.NON_MATCHING,268577712,0,asm
us,init,setthreadpri,osSetThreadPri,268577712,224,asm
us,init,invalicache,osInvalICache.NON_MATCHING,268577936,0,asm
us,init,invalicache,osInvalICache,268577936,128,asm
us,init,invaldcache,osInvalDCache.NON_MATCHING,268578064,0,asm
us,init,invaldcache,osInvalDCache,268578064,176,asm
us,init,interrupt,__osDisableInt.NON_MATCHING,268578240,0,asm
us,init,interrupt,__osDisableInt,268578240,32,asm
us,init,interrupt,__osRestoreInt.NON_MATCHING,268578272,0,asm
us,init,interrupt,__osRestoreInt,268578272,32,asm
us,init,stopthread,osStopThread.NON_MATCHING,268578304,0,asm
us,init,stopthread,osStopThread,268578304,192,asm
us,init,string,memcpy,268578496,0,asm
us,init,string,memcpy.NON_MATCHING,268578496,44,asm
us,init,string,strlen,268578540,0,asm
us,init,string,strlen.NON_MATCHING,268578540,40,asm
us,init,string,strchr.NON_MATCHING,268578580,0,asm
us,init,string,strchr,268578580,76,asm
us,init,lldiv,lldiv,268578656,0,asm
us,init,lldiv,lldiv.NON_MATCHING,268578656,256,asm
us,init,ldiv,ldiv.NON_MATCHING,268578912,0,asm
us,init,ldiv,ldiv,268578912,144,asm
us,init,xlitob,_Litob.NON_MATCHING,268579056,0,asm
us,init,xlitob,_Litob,268579056,672,asm
us,init,ai,__osAiDeviceBusy,268579728,48,c
us,init,virtualtophysical,osVirtualToPhysical,268579776,0,asm
us,init,virtualtophysical,osVirtualToPhysical.NON_MATCHING,268579776,128,asm
us,init,recvmesg,osRecvMesg,268579904,0,asm
us,init,recvmesg,osRecvMesg.NON_MATCHING,268579904,320,asm
us,init,sendmesg,osSendMesg,268580224,0,asm
us,init,sendmesg,osSendMesg.NON_MATCHING,268580224,336,asm
us,init,piacs,__osPiCreateAccessQueue.NON_MATCHING,268580560,0,asm
us,init,piacs,__osPiCreateAccessQueue,268580560,80,asm
us,init,piacs,__osPiGetAccess,268580640,0,asm
us,init,piacs,__osPiGetAccess.NON_MATCHING,268580640,68,asm
us,init,piacs,__osPiRelAccess,268580708,0,asm
us,init,piacs,__osPiRelAccess.NON_MATCHING,268580708,44,asm
us,init,createmesgqueue,osCreateMesgQueue.NON_MATCHING,268580752,0,asm
us,init,createmesgqueue,osCreateMesgQueue,268580752,48,asm
us,init,seteventmesg,osSetEventMesg.NON_MATCHING,268580800,0,asm
us,init,seteventmesg,osSetEventMesg,268580800,112,asm
us,init,getthreadpri,osGetThreadPri,268580912,32,c
us,init,pirawdma,osPiRawStartDma.NON_MATCHING,268580944,0,asm
us,init,pirawdma,osPiRawStartDma,268580944,224,asm
us,init,epirawdma,osEPiRawStartDma.NON_MATCHING,268581168,0,asm
us,init,epirawdma,osEPiRawStartDma,268581168,224,asm
us,init,bcopy,bcopy,268581392,0,asm
us,init,bcopy,bcopy.NON_MATCHING,268581392,784,asm
us,init,writebackdcache,osWritebackDCache.NON_MATCHING,268582176,0,asm
us,init,writebackdcache,osWritebackDCache,268582176,128,asm
us,init,spsetstat,__osSpSetStatus,268582304,0,asm
us,init,spsetstat,__osSpSetStatus.NON_MATCHING,268582304,16,asm
us,init,spsetpc,__osSpSetPc,268582320,0,asm
us,init,spsetpc,__osSpSetPc.NON_MATCHING,268582320,64,asm
us,init,sprawdma,__osSpRawStartDma.NON_MATCHING,268582384,0,asm
us,init,sprawdma,__osSpRawStartDma,268582384,144,asm
us,init,sp,__osSpDeviceBusy,268582528,0,asm
us,init,sp,__osSpDeviceBusy.NON_MATCHING,268582528,48,asm
us,init,timerintr,__osTimerServicesInit,268582576,0,asm
us,init,timerintr,__osTimerServicesInit.NON_MATCHING,268582576,140,asm
us,init,timerintr,__osTimerInterrupt,268582716,0,asm
us,init,timerintr,__osTimerInterrupt.NON_MATCHING,268582716,376,asm
us,init,timerintr,__osSetTimerIntr,268583092,0,asm
us,init,timerintr,__osSetTimerIntr.NON_MATCHING,268583092,116,asm
us,init,timerintr,__osInsertTimer.NON_MATCHING,268583208,0,asm
us,init,timerintr,__osInsertTimer,268583208,392,asm
us,init,vi,__osViInit,268583600,0,asm
us,init,vi,__osViInit.NON_MATCHING,268583600,336,asm
us,init,pigettype,func_10024400.NON_MATCHING,268583936,0,asm
us,init,pigettype,func_10024400,268583936,16,asm
us,init,viswapcontext,__osViSwapContext,268583952,0,asm
us,init,viswapcontext,__osViSwapContext.NON_MATCHING,268583952,864,asm
us,init,getcount,osGetCount,268584816,0,asm
us,init,getcount,osGetCount.NON_MATCHING,268584816,16,asm
us,init,thread,__osDequeueThread.NON_MATCHING,268584832,0,asm
us,init,thread,__osDequeueThread,268584832,64,asm
us,init,visetmode,osViSetMode,268584896,0,asm
us,init,visetmode,osViSetMode.NON_MATCHING,268584896,112,asm
us,init,viswapbuf,osViSwapBuffer.NON_MATCHING,268585008,0,asm
us,init,viswapbuf,osViSwapBuffer,268585008,80,asm
us,init,setintmask,osSetIntMask,268585088,0,asm
us,init,setintmask,osSetIntMask.NON_MATCHING,268585088,160,asm
us,init,pidma,osPiStartDma.NON_MATCHING,268585248,0,asm
us,init,pidma,osPiStartDma,268585248,272,asm
us,init,aigetstat,osAiGetStatus,268585520,16,c
us,init,settimer,osSetTimer.NON_MATCHING,268585536,0,asm
us,init,settimer,osSetTimer,268585536,224,asm
us,init,sptaskyielded,osSpTaskYielded.NON_MATCHING,268585760,0,asm
us,init,sptaskyielded,osSpTaskYielded,268585760,128,asm
us,init,sptaskyield,osSpTaskYield,268585888,0,asm
us,init,sptaskyield,osSpTaskYield.NON_MATCHING,268585888,32,asm
us,init,contreaddata,osContStartReadData,268585920,0,asm
us,init,contreaddata,osContStartReadData.NON_MATCHING,268585920,196,asm
us,init,contreaddata,osContGetReadData.NON_MATCHING,268586116,0,asm
us,init,contreaddata,osContGetReadData,268586116,168,asm
us,init,contreaddata,__osPackReadData,268586284,0,asm
us,init,contreaddata,__osPackReadData.NON_MATCHING,268586284,244,asm
us,init,vigetcurrframebuf,osViGetCurrentFramebuffer,268586528,0,asm
us,init,vigetcurrframebuf,osViGetCurrentFramebuffer.NON_MATCHING,268586528,64,asm
us,init,vigetnextframebuf,osViGetNextFramebuffer,268586592,0,asm
us,init,vigetnextframebuf,osViGetNextFramebuffer.NON_MATCHING,268586592,64,asm
us,init,visetevent,osViSetEvent,268586656,0,asm
us,init,visetevent,osViSetEvent.NON_MATCHING,268586656,112,asm
us,init,writebackdcacheall,osWritebackDCacheAll,268586768,0,asm
us,init,writebackdcacheall,osWritebackDCacheAll.NON_MATCHING,268586768,48,asm
us,init,gettime,osGetTime.NON_MATCHING,268586816,0,asm
us,init,gettime,osGetTime,268586816,144,asm
us,init,pfsisplug,osPfsIsPlug,268586960,0,asm
us,init,pfsisplug,osPfsIsPlug.NON_MATCHING,268586960,416,asm
us,init,pfsisplug,__osPfsRequestData.NON_MATCHING,268587376,0,asm
us,init,pfsisplug,__osPfsRequestData,268587376,252,asm
us,init,pfsisplug,__osPfsGetInitData,268587628,0,asm
us,init,pfsisplug,__osPfsGetInitData.NON_MATCHING,268587628,212,asm
us,init,controller,osContInit,268587840,0,asm
us,init,controller,osContInit.NON_MATCHING,268587840,504,asm
us,init,controller,__osContGetInitData,268588344,0,asm
us,init,controller,__osContGetInitData.NON_MATCHING,268588344,208,asm
us,init,controller,__osPackRequestData,268588552,0,asm
us,init,controller,__osPackRequestData.NON_MATCHING,268588552,248,asm
us,init,siacs,__osSiCreateAccessQueue.NON_MATCHING,268588800,0,asm
us,init,siacs,__osSiCreateAccessQueue,268588800,80,asm
us,init,siacs,__osSiGetAccess.NON_MATCHING,268588880,0,asm
us,init,siacs,__osSiGetAccess,268588880,68,asm
us,init,siacs,__osSiRelAccess.NON_MATCHING,268588948,0,asm
us,init,siacs,__osSiRelAccess,268588948,44,asm
us,init,sirawdma,__osSiRawStartDma.NON_MATCHING,268588992,0,asm
us,init,sirawdma,__osSiRawStartDma,268588992,176,asm
us,init,contramwrite,__osContRamWrite.NON_MATCHING,268589168,0,asm
us,init,contramwrite,__osContRamWrite,268589168,560,asm
us,init,contramwrite,__osPackRamWriteData.NON_MATCHING,268589728,0,asm
us,init,contramwrite,__osPackRamWriteData,268589728,384,asm
us,init,contramread,__osContRamRead.NON_MATCHING,268590112,0,asm
us,init,contramread,__osContRamRead,268590112,580,asm
us,init,contramread,__osPackRamReadData,268590692,0,asm
us,init,contramread,__osPackRamReadData.NON_MATCHING,268590692,364,asm
us,init,crc,__osContAddressCrc,268591056,0,asm
us,init,crc,__osContAddressCrc.NON_MATCHING,268591056,176,asm
us,init,crc,__osContDataCrc,268591232,0,asm
us,init,crc,__osContDataCrc.NON_MATCHING,268591232,208,asm
us,init,destroythread,osDestroyThread,268591440,0,asm
us,init,destroythread,osDestroyThread.NON_MATCHING,268591440,256,asm
us,init,viblack,osViBlack,268591696,0,asm
us,init,viblack,osViBlack.NON_MATCHING,268591696,112,asm
us,init,pigetstat,osPiGetStatus.NON_MATCHING,268591808,0,asm
us,init,pigetstat,osPiGetStatus,268591808,16,asm
us,init,unmaptlb,osUnmapTLB,268591824,0,asm
us,init,unmaptlb,osUnmapTLB.NON_MATCHING,268591824,64,asm
us,init,maptlb,osMapTLB.NON_MATCHING,268591888,0,asm
us,init,maptlb,osMapTLB,268591888,192,asm
us,init,aisetfreq,osAiSetFrequency,268592080,352,c
us,init,sqrtf,sqrtf,268592432,0,asm
us,init,sqrtf,sqrtf.NON_MATCHING,268592432,16,asm
us,init,sinf,__sinf,268592448,0,asm
us,init,sinf,__sinf.NON_MATCHING,268592448,448,asm
us,init,sprawread,func_10026700.NON_MATCHING,268592896,0,asm
us,init,sprawread,func_10026700,268592896,80,asm
us,init,sprawwrite,func_10026750.NON_MATCHING,268592976,0,asm
us,init,sprawwrite,func_10026750,268592976,80,asm
us,init,pirawread,osPiRawReadIo,268593056,0,asm
us,init,pirawread,osPiRawReadIo.NON_MATCHING,268593056,96,asm
us,init,__ull_rshift,__ull_rshift.NON_MATCHING,268593152,0,asm
us,init,__ull_rshift,__ull_rshift,268593152,44,asm
us,init,__ull_rshift,__ull_rem,268593196,0,asm
us,init,__ull_rshift,__ull_rem.NON_MATCHING,268593196,60,asm
us,init,__ull_rshift,__ull_div.NON_MATCHING,268593256,0,asm
us,init,__ull_rshift,__ull_div,268593256,60,asm
us,init,__ull_rshift,__ll_lshift.NON_MATCHING,268593316,0,asm
us,init,__ull_rshift,__ll_lshift,268593316,44,asm
us,init,__ull_rshift,__ll_rem,268593360,0,asm
us,init,__ull_rshift,__ll_rem.NON_MATCHING,268593360,60,asm
us,init,__ull_rshift,__ll_div,268593420,0,asm
us,init,__ull_rshift,__ll_div.NON_MATCHING,268593420,92,asm
us,init,__ull_rshift,__ll_mul.NON_MATCHING,268593512,0,asm
us,init,__ull_rshift,__ll_mul,268593512,48,asm
us,init,__ull_rshift,__ull_divremi,268593560,0,asm
us,init,__ull_rshift,__ull_divremi.NON_MATCHING,268593560,96,asm
us,init,__ull_rshift,__ll_mod,268593656,0,asm
us,init,__ull_rshift,__ll_mod.NON_MATCHING,268593656,156,asm
us,init,__ull_rshift,__ll_rshift,268593812,0,asm
us,init,__ull_rshift,__ll_rshift.NON_MATCHING,268593812,44,asm
us,init,sethwinterrupt,__osSetHWIntrRoutine,268593856,0,asm
us,init,sethwinterrupt,__osSetHWIntrRoutine.NON_MATCHING,268593856,80,asm
us,init,leointerrupt,__osLeoInterrupt,268593936,0,asm
us,init,leointerrupt,__osLeoInterrupt.NON_MATCHING,268593936,1764,asm
us,init,leointerrupt,__osLeoAbnormalResume,268595700,0,asm
us,init,leointerrupt,__osLeoAbnormalResume.NON_MATCHING,268595700,232,asm
us,init,leointerrupt,__osLeoResume,268595932,0,asm
us,init,leointerrupt,__osLeoResume.NON_MATCHING,268595932,244,asm
us,init,probetlb,__osProbeTLB.NON_MATCHING,268596176,0,asm
us,init,probetlb,__osProbeTLB,268596176,192,asm
us,init,setcompare,__osSetCompare.NON_MATCHING,268596368,0,asm
us,init,setcompare,__osSetCompare,268596368,16,asm
us,init,jammesg,osJamMesg.NON_MATCHING,268596384,0,asm
us,init,jammesg,osJamMesg,268596384,336,asm
us,init,pigetcmdq,osPiGetCmdQueue.NON_MATCHING,268596720,0,asm
us,init,pigetcmdq,osPiGetCmdQueue,268596720,48,asm
us,init,spgetstat,__osSpGetStatus.NON_MATCHING,268596768,0,asm
us,init,spgetstat,__osSpGetStatus,268596768,16,asm
us,init,si,__osSiDeviceBusy,268596784,0,asm
us,init,si,__osSiDeviceBusy.NON_MATCHING,268596784,48,asm
us,init,pfsinit,osPfsInit,268596832,0,asm
us,init,pfsinit,osPfsInit.NON_MATCHING,268596832,180,asm
us,init,pfsinit,__osPfsGetStatus.NON_MATCHING,268597012,0,asm
us,init,pfsinit,__osPfsGetStatus,268597012,268,asm
us,init,leodiskinit,osLeoDiskInit.NON_MATCHING,268597280,0,asm
us,init,leodiskinit,osLeoDiskInit,268597280,240,asm
us,init,contpfs,__osSumcalc,268597520,0,asm
us,init,contpfs,__osSumcalc.NON_MATCHING,268597520,92,asm
us,init,contpfs,__osIdCheckSum.NON_MATCHING,268597612,0,asm
us,init,contpfs,__osIdCheckSum,268597612,104,asm
us,init,contpfs,__osRepairPackId,268597716,0,asm
us,init,contpfs,__osRepairPackId.NON_MATCHING,268597716,1048,asm
us,init,contpfs,__osCheckPackId.NON_MATCHING,268598764,0,asm
us,init,contpfs,__osCheckPackId,268598764,408,asm
us,init,contpfs,__osGetId,268599172,0,asm
us,init,contpfs,__osGetId.NON_MATCHING,268599172,604,asm
us,init,contpfs,__osCheckId,268599776,0,asm
us,init,contpfs,__osCheckId.NON_MATCHING,268599776,252,asm
us,init,contpfs,__osPfsRWInode,268600028,0,asm
us,init,contpfs,__osPfsRWInode.NON_MATCHING,268600028,800,asm
us,init,contpfs,__osPfsSelectBank,268600828,0,asm
us,init,contpfs,__osPfsSelectBank.NON_MATCHING,268600828,116,asm
us,init,pfschecker,osPfsChecker.NON_MATCHING,268600944,0,asm
us,init,pfschecker,osPfsChecker,268600944,1732,asm
us,init,pfschecker,corrupted_init,268602676,0,asm
us,init,pfschecker,corrupted_init.NON_MATCHING,268602676,436,asm
us,init,pfschecker,corrupted,268603112,0,asm
us,init,pfschecker,corrupted.NON_MATCHING,268603112,488,asm
